"review_id";"title";"review_text";"rating";"review_date";"cleaned_text"
"171";"Slow service";"A mixed experience. the staff coordination was sub-par. Expected more from a luxury brand.";"2";"October 2024";"a mixed experience the staff coordination was sub par expected more from a luxury brand"
"172";"Good but pricey";"Our family stayed here. The main pool was good, but the food quality was completely overrated.";"3";"September 2025";"our family stayed here the main pool was good but the food quality was completely overrated"
"173";"Best resort in Bali";"We just returned from Bvlgari. Breakfast spread was a dream come true. Highly recommended!";"4";"June 2026";"we just returned from bvlgari breakfast spread was a dream come true highly recommended"
"174";"Amazing stay";"Absolutely stunning resort. The cliffside elevator was outstanding. Highly recommended!";"4";"July 2024";"absolutely stunning resort the cliffside elevator was outstanding highly recommended"
"175";"Beautiful but overrated";"What a beautiful property! The resort architecture was good, but the check-in process was quite expensive.";"3";"October 2026";"what a beautiful property the resort architecture was good but the check in process was quite expensive"
"176";"Exceptional service";"We just returned from Bvlgari. The resort architecture was absolutely breathtaking! Truly an authentic experience.";"5";"January 2026";"we just returned from bvlgari the resort architecture was absolutely breathtaking truly an authentic experience"
"177";"Best resort in Bali";"My partner and I visited Bali. Our private villa was absolutely breathtaking! We felt like royalty.";"5";"October 2024";"my partner and i visited bali our private villa was absolutely breathtaking we felt like royalty"
"178";"Beautiful paradise";"What a beautiful property! The ocean view was incredible 😍! A must-visit in Bali.";"4";"April 2024";"what a beautiful property the ocean view was incredible a must visit in bali"
"179";"Breathtaking views";"What a beautiful property! Our private villa was stunning. Best trip ever.";"5";"December 2026";"what a beautiful property our private villa was stunning best trip ever"
"180";"Incredible experience";"Our family stayed here. The cliffside elevator was top notch. Best trip ever.";"4";"August 2026";"our family stayed here the cliffside elevator was top notch best trip ever"
"181";"Exceptional service";"Absolutely stunning resort. The resort architecture was a dream come true. Truly an authentic experience.";"5";"July 2024";"absolutely stunning resort the resort architecture was a dream come true truly an authentic experience"
"182";"Bad service";"Not quite what we hoped. the room maintenance took too long. They need to fix this.";"2";"December 2026";"not quite what we hoped the room maintenance took too long they need to fix this"
"183";"Incredible experience";"We just returned from Bvlgari. The resort architecture exceeded our expectations. A must-visit in Bali.";"4";"April 2026";"we just returned from bvlgari the resort architecture exceeded our expectations a must visit in bali"
"184";"Breathtaking views";"Absolutely stunning resort. Our private villa was simply magical. Can't wait to come back.";"5";"January 2025";"absolutely stunning resort our private villa was simply magical can t wait to come back"
"185";"Beautiful paradise";"We just returned from Bvlgari. Butler service was outstanding. Truly an authentic experience.";"5";"August 2026";"we just returned from bvlgari butler service was outstanding truly an authentic experience"
"186";"Bad service";"The resort looks nice but the food quality needed improvement. We won't be returning.";"1";"January 2024";"the resort looks nice but the food quality needed improvement we won t be returning"
"187";"Overpriced";"A mixed experience. the staff coordination was quite expensive. They need to fix this.";"1";"October 2026";"a mixed experience the staff coordination was quite expensive they need to fix this"
"188";"Slow service";"The resort looks nice but the room maintenance was a bit slow. Not worth the price.";"2";"June 2024";"the resort looks nice but the room maintenance was a bit slow not worth the price"
"189";"Unmatched luxury";"Absolutely stunning resort. The Italian restaurant was impeccable. Truly an authentic experience.";"5";"May 2024";"absolutely stunning resort the italian restaurant was impeccable truly an authentic experience"
"190";"Perfect getaway";"We just returned from Bvlgari. Butler service was stunning. Best trip ever.";"5";"November 2025";"we just returned from bvlgari butler service was stunning best trip ever"
"191";"Beautiful but overrated";"Our family stayed here. Butler service was good, but the wifi connection was a bit slow.";"3";"September 2024";"our family stayed here butler service was good but the wifi connection was a bit slow"
"192";"Overrated";"Not quite what we hoped. the staff coordination was a bit slow. Would not recommend.";"1";"November 2025";"not quite what we hoped the staff coordination was a bit slow would not recommend"
"193";"Unmatched luxury";"My partner and I visited Bali. The main pool was perfect. A must-visit in Bali.";"4";"December 2026";"my partner and i visited bali the main pool was perfect a must visit in bali"
"194";"Amazing stay";"What a beautiful property! Butler service was a dream come true. A must-visit in Bali.";"5";"November 2026";"what a beautiful property butler service was a dream come true a must visit in bali"
"195";"Amazing stay";"Absolutely stunning resort. The spa treatment exceeded our expectations. Will definitely return.";"5";"November 2026";"absolutely stunning resort the spa treatment exceeded our expectations will definitely return"
"196";"Amazing stay";"Our family stayed here. The Italian restaurant was stunning. We felt like royalty.";"5";"December 2024";"our family stayed here the italian restaurant was stunning we felt like royalty"
"197";"Beautiful but overrated";"Our family stayed here. Our private villa was good, but the dining prices was completely overrated.";"3";"March 2025";"our family stayed here our private villa was good but the dining prices was completely overrated"
"198";"Beautiful but overrated";"Our family stayed here. The resort architecture was good, but the wifi connection was sub-par.";"3";"July 2026";"our family stayed here the resort architecture was good but the wifi connection was sub par"
"199";"Heaven on earth";"What a beautiful property! Balinese hospitality was incredible 😍! Truly an authentic experience.";"5";"May 2025";"what a beautiful property balinese hospitality was incredible truly an authentic experience"
"200";"Heaven on earth";"Absolutely stunning resort. The cliffside elevator was incredible 😍! A must-visit in Bali.";"4";"October 2026";"absolutely stunning resort the cliffside elevator was incredible a must visit in bali"
