"review_id";"title";"review_text";"rating";"review_date";"cleaned_text";"score_syuzhet";"score_afinn";"sentiment_category";"anger";"anticipation";"disgust";"fear";"joy";"sadness";"surprise";"trust";"negative";"positive"
"112";"Overrated";"We had high expectations. the food quality was quite expensive. Not worth the price.";"2";"April 2026";"we had high expectations the food quality was quite expensive not worth the price";"0,90";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"113";"Beautiful but overrated";"My partner and I visited Bali. Butler service was good, but the buggy service was disappointing.";"3";"September 2026";"my partner and i visited bali butler service was good but the buggy service was disappointing";"0,95";"1";"Positive";"0";"1";"0";"0";"1";"1";"1";"2";"1";"3"
"114";"Amazing stay";"My partner and I visited Bali. Breakfast spread was a dream come true. Truly an authentic experience.";"5";"June 2024";"my partner and i visited bali breakfast spread was a dream come true truly an authentic experience";"2,65";"3";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3"
"115";"Breathtaking views";"Absolutely stunning resort. Butler service was a dream come true. Worth every penny.";"5";"November 2025";"absolutely stunning resort butler service was a dream come true worth every penny";"2,65";"9";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"116";"Perfect getaway";"My partner and I visited Bali. The spa treatment was simply magical. Will definitely return.";"5";"February 2025";"my partner and i visited bali the spa treatment was simply magical will definitely return";"1,70";"0";"Positive";"0";"2";"0";"0";"2";"0";"2";"1";"0";"3"
"117";"Mixed experience";"Absolutely stunning resort. The resort architecture was good, but the check-in process took too long.";"3";"October 2025";"absolutely stunning resort the resort architecture was good but the check in process took too long";"1,50";"7";"Positive";"0";"2";"0";"0";"1";"0";"1";"2";"0";"1"
"118";"Unmatched luxury";"My partner and I visited Bali. Butler service was stunning. Will definitely return.";"5";"January 2024";"my partner and i visited bali butler service was stunning will definitely return";"1,95";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"119";"Too expensive";"Not quite what we hoped. the food quality was disappointing. Ruined the vibe.";"2";"January 2024";"not quite what we hoped the food quality was disappointing ruined the vibe";"-1,35";"-2";"Negative";"1";"0";"1";"1";"1";"2";"0";"1";"2";"1"
"120";"Nice but slow service";"Absolutely stunning resort. The spa treatment was good, but the dining prices took too long.";"3";"October 2024";"absolutely stunning resort the spa treatment was good but the dining prices took too long";"1,65";"7";"Positive";"0";"3";"0";"0";"2";"0";"2";"2";"0";"2"
"121";"Nice but slow service";"We just returned from Bvlgari. Butler service was good, but the room maintenance was sub-par.";"3";"February 2026";"we just returned from bvlgari butler service was good but the room maintenance was sub par";"1,15";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"3";"0";"2"
"122";"Breathtaking views";"My partner and I visited Bali. The spa treatment was a dream come true. Truly an authentic experience.";"5";"December 2026";"my partner and i visited bali the spa treatment was a dream come true truly an authentic experience";"2,20";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"3"
"123";"Needs improvement";"We had high expectations. the beach access was a bit slow. Expected more from a luxury brand.";"2";"August 2024";"we had high expectations the beach access was a bit slow expected more from a luxury brand";"0,25";"2";"Positive";"0";"1";"0";"0";"2";"0";"0";"0";"0";"1"
"124";"Unmatched luxury";"Our family stayed here. The cliffside elevator was top notch. A must-visit in Bali.";"4";"May 2024";"our family stayed here the cliffside elevator was top notch a must visit in bali";"0,40";"2";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2"
"125";"Beautiful paradise";"Absolutely stunning resort. The main pool was incredible 😍! Truly an authentic experience.";"5";"November 2025";"absolutely stunning resort the main pool was incredible truly an authentic experience";"2,15";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3"
"126";"Breathtaking views";"Our family stayed here. The cliffside elevator was a dream come true. We felt like royalty.";"5";"September 2024";"our family stayed here the cliffside elevator was a dream come true we felt like royalty";"1,85";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"127";"A 5-star dream";"We just returned from Bvlgari. Balinese hospitality was perfect. Worth every penny.";"5";"October 2025";"we just returned from bvlgari balinese hospitality was perfect worth every penny";"2,50";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"3"
"128";"Beautiful paradise";"My partner and I visited Bali. The resort architecture was stunning. A must-visit in Bali.";"4";"October 2026";"my partner and i visited bali the resort architecture was stunning a must visit in bali";"1,95";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"129";"Heaven on earth";"We just returned from Bvlgari. The Italian restaurant was incredible 😍! A must-visit in Bali.";"5";"October 2025";"we just returned from bvlgari the italian restaurant was incredible a must visit in bali";"0,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"130";"Amazing stay";"We just returned from Bvlgari. Breakfast spread was absolutely breathtaking! A must-visit in Bali.";"5";"October 2024";"we just returned from bvlgari breakfast spread was absolutely breathtaking a must visit in bali";"1,50";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"131";"Beautiful paradise";"My partner and I visited Bali. The resort architecture was stunning. We felt like royalty.";"5";"January 2025";"my partner and i visited bali the resort architecture was stunning we felt like royalty";"2,65";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"132";"Overpriced";"The resort looks nice but the dining prices was slightly confusing. We won't be returning.";"1";"October 2025";"the resort looks nice but the dining prices was slightly confusing we won t be returning";"0,50";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"133";"Good but pricey";"Absolutely stunning resort. The Italian restaurant was good, but the beach access needed improvement.";"3";"January 2024";"absolutely stunning resort the italian restaurant was good but the beach access needed improvement";"2,25";"9";"Positive";"0";"1";"0";"0";"3";"0";"1";"2";"0";"2"
"134";"Unmatched luxury";"Our family stayed here. The cliffside elevator was incredible 😍! Will definitely return.";"4";"March 2026";"our family stayed here the cliffside elevator was incredible will definitely return";"0,50";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"135";"Beautiful paradise";"My partner and I visited Bali. Our private villa was a dream come true. Can't wait to come back.";"4";"July 2025";"my partner and i visited bali our private villa was a dream come true can t wait to come back";"1,30";"3";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1"
"136";"Amazing stay";"Absolutely stunning resort. The main pool was simply magical. Can't wait to come back.";"5";"May 2024";"absolutely stunning resort the main pool was simply magical can t wait to come back";"1,65";"4";"Positive";"0";"2";"0";"0";"1";"0";"1";"0";"1";"3"
"137";"Unmatched luxury";"Our family stayed here. The main pool was impeccable. Will definitely return.";"5";"May 2026";"our family stayed here the main pool was impeccable will definitely return";"0,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"138";"Exceptional service";"Our family stayed here. The ocean view was simply magical. A must-visit in Bali.";"5";"September 2026";"our family stayed here the ocean view was simply magical a must visit in bali";"1,15";"0";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"2"
"139";"Heaven on earth";"We just returned from Bvlgari. Breakfast spread was stunning. We felt like royalty.";"4";"July 2025";"we just returned from bvlgari breakfast spread was stunning we felt like royalty";"2,45";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"140";"Breathtaking views";"We just returned from Bvlgari. Breakfast spread was simply magical. Truly an authentic experience.";"4";"April 2025";"we just returned from bvlgari breakfast spread was simply magical truly an authentic experience";"1,85";"0";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"3"
"141";"Exceptional service";"My partner and I visited Bali. The Italian restaurant was impeccable. Can't wait to come back.";"5";"April 2026";"my partner and i visited bali the italian restaurant was impeccable can t wait to come back";"1,05";"0";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"2"
"142";"Mixed experience";"Absolutely stunning resort. Our private villa was good, but the staff coordination was quite expensive.";"3";"February 2024";"absolutely stunning resort our private villa was good but the staff coordination was quite expensive";"1,65";"7";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"143";"Mixed experience";"My partner and I visited Bali. The ocean view was good, but the buggy service was disappointing.";"3";"October 2025";"my partner and i visited bali the ocean view was good but the buggy service was disappointing";"0,55";"1";"Positive";"0";"1";"0";"0";"1";"1";"1";"1";"1";"2"
"144";"Incredible experience";"What a beautiful property! Butler service was stunning. We felt like royalty.";"5";"October 2026";"what a beautiful property butler service was stunning we felt like royalty";"3,00";"9";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3"
"145";"Needs improvement";"A mixed experience. the food quality was slightly confusing. Ruined the vibe.";"2";"April 2025";"a mixed experience the food quality was slightly confusing ruined the vibe";"-0,85";"-2";"Negative";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1"
"146";"A 5-star dream";"What a beautiful property! The ocean view was outstanding. Will definitely return.";"5";"November 2026";"what a beautiful property the ocean view was outstanding will definitely return";"1,50";"8";"Positive";"0";"0";"0";"0";"2";"0";"0";"0";"1";"2"
"147";"Unmatched luxury";"Absolutely stunning resort. The resort architecture was a dream come true. Can't wait to come back.";"4";"April 2025";"absolutely stunning resort the resort architecture was a dream come true can t wait to come back";"1,25";"7";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0"
"148";"Nice but slow service";"Our family stayed here. The Italian restaurant was good, but the food quality was sub-par.";"3";"October 2026";"our family stayed here the italian restaurant was good but the food quality was sub par";"1,15";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"149";"A 5-star dream";"What a beautiful property! The cliffside elevator exceeded our expectations. We felt like royalty.";"5";"March 2025";"what a beautiful property the cliffside elevator exceeded our expectations we felt like royalty";"2,25";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2"
"150";"Heaven on earth";"What a beautiful property! The spa treatment was impeccable. Best trip ever.";"4";"August 2025";"what a beautiful property the spa treatment was impeccable best trip ever";"1,90";"6";"Positive";"0";"1";"0";"0";"2";"0";"2";"2";"0";"3"
"151";"Amazing stay";"My partner and I visited Bali. The ocean view was a dream come true. Can't wait to come back.";"5";"November 2025";"my partner and i visited bali the ocean view was a dream come true can t wait to come back";"1,30";"3";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1"
"152";"Perfect getaway";"We just returned from Bvlgari. The main pool was impeccable. A must-visit in Bali.";"5";"October 2026";"we just returned from bvlgari the main pool was impeccable a must visit in bali";"1,30";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4"
"153";"Nice but slow service";"My partner and I visited Bali. Butler service was good, but the room maintenance was a bit slow.";"3";"November 2026";"my partner and i visited bali butler service was good but the room maintenance was a bit slow";"1,70";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"3";"0";"3"
"154";"A 5-star dream";"My partner and I visited Bali. The main pool was absolutely breathtaking! Best trip ever.";"4";"February 2026";"my partner and i visited bali the main pool was absolutely breathtaking best trip ever";"2,20";"8";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"3"
"155";"Heaven on earth";"Our family stayed here. The main pool was perfect. Highly recommended!";"5";"February 2026";"our family stayed here the main pool was perfect highly recommended";"1,65";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"3"
"156";"Perfect getaway";"Our family stayed here. Balinese hospitality was impeccable. Highly recommended!";"4";"February 2025";"our family stayed here balinese hospitality was impeccable highly recommended";"2,00";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"157";"Exceptional service";"My partner and I visited Bali. Balinese hospitality was outstanding. A must-visit in Bali.";"4";"December 2024";"my partner and i visited bali balinese hospitality was outstanding a must visit in bali";"2,95";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"1";"4"
"158";"A 5-star dream";"Our family stayed here. The resort architecture was incredible 😍! A must-visit in Bali.";"4";"November 2025";"our family stayed here the resort architecture was incredible a must visit in bali";"0,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
